timestamp,position lat,position long,heart rate,cadence,distance,temperature,fractional cadence,enhanced speed,km/hr speed,time/km,enhanced altitude,cycle length 16,performance condition,,wrist heart rate
1084948946,-403987832,1803285565,143,80,895499,21,0,2445,8.802,6.816632584,2466,0,-7,7,143
1084948948,-403988218,1803285149,143,79,895981,21,64,2445,8.802,6.816632584,2466,,-7,7,143
1084948957,-403989536,1803283305,143,76,897874,21,64,2445,8.802,6.816632584,2469,0,-7,7,143
1084948966,-403990600,1803281017,143,76,899915,21,64,2389,8.6004,6.976419701,2465,0,-7,7,143
1084948967,-403990676,1803280732,142,77,900146,21,64,2389,8.6004,6.976419701,2464,0,-7,2,142
1084948975,-403991299,1803278525,142,76,901955,21,64,2379,8.5644,7.005744711,2461,894,-7,2,142
1084948976,-403991346,1803278246,142,77,902176,21,64,2379,8.5644,7.005744711,2461,894,-7,2,142
1084948984,-403991803,1803276072,142,78,903920,21,64,2351,8.4636,7.089181908,2462,,-7,7,142
1084948990,-403992218,1803274396,143,78,905288,21,0,2333,8.3988,7.143877697,2460,0,-7,2,143
1084948999,-403992700,1803272028,143,78,907183,21,0,2295,8.262,7.262164125,2463,0,-7,2,143
1084949006,-403993065,1803270096,143,78,908723,21,0,2277,8.1972,7.319572537,2457,0,-7,2,143
1084949013,-403993615,1803268144,142,77,910323,21,64,2267,8.1612,7.351860021,2460,0,-7,12,142
1084949015,-403993727,1803267580,141,75,910774,21,64,2267,8.1612,7.351860021,2459,0,-7,7,141
1084949021,-403993865,1803265844,140,78,912137,21,0,2277,8.1972,7.319572537,2456,0,-7,7,140
1084949030,-403994099,1803263182,140,78,914219,21,0,2277,8.1972,7.319572537,2460,0,-7,7,140
1084949031,-403994101,1803262882,140,78,914452,21,0,2277,8.1972,7.319572537,2460,0,-7,7,140
1084949033,-403994136,1803262309,140,78,914897,21,0,2286,8.2296,7.290755322,2462,0,-7,7,140
1084949038,-403994197,1803260822,142,79,916055,21,0,2295,8.262,7.262164125,2466,0,-7,2,142
1084949043,-403994083,1803259339,145,79,917209,21,64,2295,8.262,7.262164125,2465,0,-7,2,145
1084949049,-403994026,1803257573,145,77,918591,21,64,2305,8.298,7.23065799,2465,0,-7,2,145
1084949057,-403993881,1803255037,145,76,920571,21,64,2314,8.3304,7.202535292,2464,0,-7,2,145
1084949064,-403993877,1803253115,144,74,922065,21,64,2323,8.3628,7.174630507,2461,0,-7,2,144
1084949074,-403993757,1803250344,143,77,924226,20,64,2295,8.262,7.262164125,2460,0,-7,7,143
1084949078,-403993711,1803249298,141,79,925039,20,64,2277,8.1972,7.319572537,2456,0,-7,7,141
1084949084,-403993584,1803247510,141,82,926431,20,0,2249,8.0964,7.410701052,2456,0,-7,7,141
1084949091,-403993106,1803245549,140,80,928033,20,0,2249,8.0964,7.410701052,2461,0,-7,12,140
1084949092,-403993096,1803245261,140,79,928255,20,0,2258,8.1288,7.381163271,2462,0,-7,12,140
1084949096,-403993158,1803244087,140,77,929165,20,64,2258,8.1288,7.381163271,2464,0,-7,12,140
1084949100,-403993197,1803242884,140,78,930095,20,0,2258,8.1288,7.381163271,2463,0,-7,12,140
1084949101,-403993151,1803242591,140,78,930325,20,0,2258,8.1288,7.381163271,2463,0,-7,12,140
1084949104,-403993318,1803241786,140,79,930968,20,0,2258,8.1288,7.381163271,2465,0,-7,12,140
1084949109,-403993595,1803240284,140,78,932160,20,64,2258,8.1288,7.381163271,2465,0,-6,12,140
1084949112,-403993709,1803239415,141,79,932843,20,64,2258,8.1288,7.381163271,2464,0,-6,12,141
1084949121,-403994143,1803236844,141,79,934870,20,64,2249,8.0964,7.410701052,2465,0,-6,2,141
1084949130,-403994772,1803234291,140,80,936948,20,0,2258,8.1288,7.381163271,2465,0,-6,2,140
1084949138,-403995791,1803232281,138,80,938780,20,0,2267,8.1612,7.351860021,2467,0,-6,2,138
1084949140,-403996027,1803231813,138,79,939207,20,64,2267,8.1612,7.351860021,2467,0,-6,2,138
1084949148,-403997677,1803230270,136,80,941151,20,0,2267,8.1612,7.351860021,2465,0,-6,7,136
1084949154,-403998902,1803229077,138,82,942621,20,0,2267,8.1612,7.351860021,2468,0,-6,2,138
1084949157,-403999484,1803228432,139,83,943360,19,0,2277,8.1972,7.319572537,2468,0,-6,2,139
1084949164,-404000892,1803226878,140,82,945143,20,0,2305,8.298,7.23065799,2467,0,-6,7,140
1084949172,-404002218,1803224823,141,79,947169,19,64,2333,8.3988,7.143877697,2467,0,-6,2,141
1084949173,-404002444,1803224612,141,80,947434,19,0,2333,8.3988,7.143877697,2467,0,-6,2,141
1084949181,-404004525,1803223703,143,79,949517,19,64,2361,8.4996,7.059155725,2466,0,-6,2,143
1084949186,-404005944,1803224175,143,80,950902,19,0,2445,8.802,6.816632584,2469,0,-6,7,143
1084949194,-404007973,1803225044,145,78,952905,19,64,2482,8.9352,6.715014773,2470,0,-6,12,145
1084949195,-404008206,1803225158,145,78,953138,19,64,2473,8.9028,6.739452756,2470,0,-6,12,145
1084949198,-404008972,1803225466,146,79,953889,19,64,2454,8.8344,6.791632709,2471,0,-6,7,146
1084949199,-404009222,1803225593,146,79,954141,19,64,2454,8.8344,6.791632709,2471,0,-5,7,146
1084949205,-404010668,1803226231,146,82,955575,19,0,2445,8.802,6.816632584,2471,0,-5,7,146
1084949207,-404011128,1803226384,147,81,956018,19,0,2445,8.802,6.816632584,2473,0,-5,2,147
1084949216,-404013324,1803227381,146,81,958202,19,0,2435,8.766,6.844626968,2469,0,-5,2,146
1084949220,-404014289,1803227752,145,79,959144,19,0,2435,8.766,6.844626968,2468,0,-5,7,145
1084949229,-404016542,1803228568,145,84,961335,19,0,2445,8.802,6.816632584,2470,0,-4,7,145
1084949230,-404016782,1803228684,145,83,961576,19,0,2445,8.802,6.816632584,2470,0,-4,7,145
1084949239,-404018814,1803229777,144,79,963655,19,64,2407,8.6652,6.924248719,2472,0,-4,7,144
1084949244,-404019979,1803230574,143,80,964901,19,0,2389,8.6004,6.976419701,2473,0,-3,7,143
1084949249,-404021036,1803231387,142,79,966069,19,64,2389,8.6004,6.976419701,2473,0,-3,7,142
1084949258,-404022911,1803232718,142,80,968097,19,0,2370,8.532,7.032348805,2473,888,-3,7,142
1084949259,-404023129,1803232894,142,80,968341,19,0,2370,8.532,7.032348805,2472,888,-3,7,142
1084949268,-404024851,1803234669,144,79,970476,19,64,2361,8.4996,7.059155725,2473,894,-3,7,144
1084949269,-404025007,1803234924,144,79,970721,19,64,2361,8.4996,7.059155725,2474,894,-2,7,144
1084949270,-404025159,1803235182,144,79,970966,19,64,2361,8.4996,7.059155725,2474,894,-2,7,144
1084949278,-404026145,1803237552,146,79,973023,19,64,2370,8.532,7.032348805,2473,894,-2,7,146
1084949279,-404026265,1803237907,146,79,973320,19,64,2370,8.532,7.032348805,2473,894,-2,7,146
1084949286,-404027349,1803239982,145,80,975241,19,0,2417,8.7012,6.895600607,2472,0,-2,2,145
1084949294,-404028256,1803242425,146,79,977316,19,0,2473,8.9028,6.739452756,2472,0,-2,7,146
1084949297,-404028554,1803243291,146,77,978044,19,64,2482,8.9352,6.715014773,2472,894,-2,7,146
1084949306,-404029301,1803245661,145,76,980014,19,64,2473,8.9028,6.739452756,2472,,-2,18,145
1084949314,-404030105,1803247841,142,81,981866,19,0,2435,8.766,6.844626968,2474,0,-2,18,142
1084949316,-404030282,1803248359,140,78,982300,19,0,2426,8.7336,6.870019236,2473,0,-2,18,140
1084949323,-404031066,1803250153,138,82,983876,19,0,2379,8.5644,7.005744711,2474,,-2,25,138
1084949330,-404032232,1803251628,138,82,985470,19,0,2342,8.4312,7.116424708,2474,,-2,25,138
1084949338,-404033824,1803252584,139,80,987126,19,0,2323,8.3628,7.174630507,2473,0,-2,7,139
1084949339,-404034036,1803252679,139,79,987336,19,64,2314,8.3304,7.202535292,2474,0,-1,7,139
1084949346,-404035674,1803253283,139,82,988931,19,0,2267,8.1612,7.351860021,2475,0,-1,7,139
1084949352,-404037346,1803253672,140,79,990521,19,0,2314,8.3304,7.202535292,2475,0,-1,7,140
1084949361,-404039663,1803253831,142,78,992683,18,0,2361,8.4996,7.059155725,2474,0,-1,7,142
1084949363,-404040130,1803253729,143,79,993122,18,64,2361,8.4996,7.059155725,2475,0,-1,7,143
1084949368,-404041314,1803253169,142,79,994310,18,64,2351,8.4636,7.089181908,2479,0,-1,7,142
1084949372,-404042157,1803252559,143,79,995227,18,0,2351,8.4636,7.089181908,2479,0,-1,12,143
1084949374,-404042568,1803252152,145,78,995721,18,64,2351,8.4636,7.089181908,2478,0,0,25,145
1084949377,-404043103,1803251489,148,79,996436,18,64,2351,8.4636,7.089181908,2477,0,0,18,148
1084949380,-404043524,1803250676,148,79,997181,18,64,2351,8.4636,7.089181908,2477,0,0,18,148
1084949387,-404044186,1803248601,145,78,998902,18,64,2361,8.4996,7.059155725,2476,0,0,12,145
1084949392,-404044821,1803247130,146,81,1000187,18,0,2370,8.532,7.032348805,2473,0,0,12,146
1084949396,-404045251,1803245791,145,80,1001301,18,0,2389,8.6004,6.976419701,2472,0,0,12,145
1084949404,-404046069,1803243336,143,81,1003366,18,0,2445,8.802,6.816632584,2470,0,0,25,143
1084949409,-404046243,1803241819,140,77,1004553,18,0,2454,8.8344,6.791632709,2472,0,0,32,140
1084949412,-404046552,1803241089,142,78,1005186,18,0,2445,8.802,6.816632584,2473,0,0,32,142
1084949421,-404047595,1803238695,142,78,1007280,18,64,2398,8.6328,6.950236308,2473,0,0,25,142
1084949429,-404048361,1803236446,142,78,1009174,18,0,2370,8.532,7.032348805,2477,0,0,25,142
1084949431,-404048597,1803235937,146,78,1009626,18,0,2370,8.532,7.032348805,2476,0,0,25,146
1084949437,-404049359,1803234580,147,78,1010887,18,64,2351,8.4636,7.089181908,2474,0,0,18,147
1084949444,-404050202,1803232636,143,79,1012591,18,0,2333,8.3988,7.143877697,2477,0,0,25,143
1084949446,-404050507,1803232113,143,77,1013085,18,64,2333,8.3988,7.143877697,2475,0,0,25,143
1084949451,-404051233,1803230800,142,80,1014312,18,0,2342,8.4312,7.116424708,2474,888,0,25,142
1084949453,-404051513,1803230296,142,79,1014781,18,64,2351,8.4636,7.089181908,2475,888,0,25,142
1084949456,-404051860,1803229454,142,80,1015512,18,0,2351,8.4636,7.089181908,2478,0,0,25,142
1084949461,-404052531,1803228086,144,78,1016742,18,64,2361,8.4996,7.059155725,2478,0,0,32,144
1084949469,-404053703,1803225856,145,79,1018794,18,64,2379,8.5644,7.005744711,2477,894,0,12,145
1084949473,-404054071,1803224585,146,80,1019841,18,0,2389,8.6004,6.976419701,2473,0,0,7,146
1084949477,-404054698,1803223295,146,80,1021003,18,0,2407,8.6652,6.924248719,2470,0,0,7,146
1084949484,-404055474,1803221165,147,78,1022802,18,0,2463,8.8668,6.766815537,2474,0,0,44,147
1084949492,-404056561,1803218945,146,79,1024793,18,64,2482,8.9352,6.715014773,2478,0,0,57,146
1084949493,-404056662,1803218605,146,79,1025073,18,64,2482,8.9352,6.715014773,2478,0,0,57,146
1084949500,-404057108,1803216601,145,79,1026684,18,64,2482,8.9352,6.715014773,2475,0,0,25,145
1084949504,-404057449,1803215572,145,77,1027548,18,64,2473,8.9028,6.739452756,2477,0,0,25,145
1084949505,-404057451,1803215249,145,78,1027799,18,0,2473,8.9028,6.739452756,2477,0,0,25,145
1084949513,-404057745,1803212455,145,78,1030004,18,64,2454,8.8344,6.791632709,2476,0,0,7,145
1084949521,-404058252,1803209798,146,79,1032116,18,0,2482,8.9352,6.715014773,2475,0,0,7,146
1084949523,-404058435,1803209268,146,76,1032560,18,64,2491,8.9676,6.690753379,2476,0,0,7,146
1084949531,-404059111,1803207127,145,77,1034336,18,64,2463,8.8668,6.766815537,2477,0,0,18,145
1084949538,-404059514,1803205499,142,76,1035651,18,64,2417,8.7012,6.895600607,2476,,0,25,142
1084949543,-404060279,1803204056,143,79,1036986,18,64,2417,8.7012,6.895600607,2477,0,0,25,143
1084949549,-404061071,1803202373,140,78,1038486,18,64,2435,8.766,6.844626968,2478,0,0,25,140
1084949557,-404061959,1803200014,140,81,1040501,18,0,2482,8.9352,6.715014773,2478,0,0,18,140
1084949559,-404062048,1803199400,140,81,1040984,18,0,2491,8.9676,6.690753379,2478,0,0,18,140
1084949566,-404062729,1803197317,142,78,1042718,18,64,2501,9.0036,6.664001066,2478,0,0,32,142
1084949574,-404063398,1803194769,144,81,1044799,18,0,2510,9.036,6.640106242,2479,0,0,44,144
1084949582,-404064139,1803192284,146,79,1046847,18,64,2538,9.1368,6.566850538,2476,0,0,25,146
1084949583,-404064173,1803192035,146,78,1047043,18,0,2538,9.1368,6.566850538,2476,0,0,25,146
1084949588,-404064761,1803190606,145,79,1048280,18,64,2529,9.1044,6.590220113,2476,0,0,12,145
1084949589,-404064947,1803190466,145,79,1048484,18,64,2519,9.0684,6.616382162,2477,0,0,12,145
1084949592,-404065317,1803190054,146,78,1048953,18,0,2501,9.0036,6.664001066,2476,0,0,12,146
1084949594,-404065652,1803189727,146,76,1049362,18,64,2482,8.9352,6.715014773,2475,0,0,12,146
1084949596,-404066011,1803189181,146,77,1049895,18,0,2473,8.9028,6.739452756,2474,0,0,12,146
1084949603,-404067361,1803187125,146,80,1051929,18,0,2473,8.9028,6.739452756,2475,,0,7,146
1084949612,-404069355,1803185542,146,79,1054156,18,64,2482,8.9352,6.715014773,2475,0,0,7,146
1084949619,-404070615,1803184399,146,78,1055627,18,0,2445,8.802,6.816632584,2482,0,0,7,146
1084949620,-404070807,1803184256,146,78,1055836,18,0,2435,8.766,6.844626968,2483,0,0,7,146
1084949623,-404071517,1803183828,147,79,1056573,18,64,2407,8.6652,6.924248719,2477,0,0,32,147
1084949630,-404073320,1803183023,146,80,1058365,18,0,2379,8.5644,7.005744711,2477,0,0,88,146
1084949638,-404075437,1803182711,143,77,1060347,18,64,2407,8.6652,6.924248719,2477,0,0,72,143
1084949640,-404075843,1803182632,140,77,1060729,18,64,2407,8.6652,6.924248719,2476,0,0,57,140
1084949650,-404078235,1803182692,139,77,1062955,18,0,2370,8.532,7.032348805,2474,0,0,44,139
1084949651,-404078473,1803182737,139,77,1063179,18,64,2361,8.4996,7.059155725,2474,0,0,44,139
1084949660,-404080853,1803183205,140,79,1065422,18,64,2370,8.532,7.032348805,2476,0,0,18,140
1084949664,-404081932,1803183624,141,79,1066476,18,64,2389,8.6004,6.976419701,2475,0,0,12,141
1084949673,-404084004,1803184704,142,79,1068578,18,64,2417,8.7012,6.895600607,2475,894,0,7,142
1084949676,-404084589,1803185160,142,77,1069225,18,64,2417,8.7012,6.895600607,2476,0,0,7,142
1084949685,-404086265,1803187036,143,81,1071357,18,0,2398,8.6328,6.950236308,2477,0,0,12,143
1084949686,-404086462,1803187255,143,81,1071607,18,0,2407,8.6652,6.924248719,2477,0,0,12,143
1084949694,-404087970,1803189152,143,81,1073637,18,0,2435,8.766,6.844626968,2480,881,1,12,143
1084949695,-404088169,1803189408,144,81,1073909,18,0,2435,8.766,6.844626968,2480,0,1,12,144
1084949700,-404088986,1803190877,143,81,1075289,18,0,2463,8.8668,6.766815537,2481,0,1,12,143
1084949708,-404089782,1803193345,142,80,1077338,18,0,2501,9.0036,6.664001066,2481,0,1,12,142
1084949710,-404089963,1803193939,142,81,1077829,18,0,2510,9.036,6.640106242,2482,0,1,12,142
1084949713,-404090311,1803194796,142,79,1078567,18,64,2510,9.036,6.640106242,2482,0,1,12,142
1084949717,-404090906,1803195916,140,79,1079598,18,64,2510,9.036,6.640106242,2481,0,1,12,140
1084949722,-404091114,1803197286,140,78,1080712,18,0,2510,9.036,6.640106242,2479,0,1,12,140
1084949727,-404090473,1803198729,139,78,1081982,18,0,2510,9.036,6.640106242,2477,0,1,12,139
1084949729,-404090112,1803199292,139,77,1082533,18,64,2501,9.0036,6.664001066,2476,894,1,12,139
1084949737,-404089179,1803201555,138,79,1084490,18,64,2491,8.9676,6.690753379,2476,0,1,7,138
1084949741,-404088688,1803202646,141,80,1085450,18,0,2482,8.9352,6.715014773,2476,0,1,12,141
1084949748,-404087783,1803204514,142,78,1087128,18,0,2473,8.9028,6.739452756,2476,881,1,12,142
1084949755,-404087035,1803206350,143,78,1088717,18,64,2463,8.8668,6.766815537,2476,0,1,7,143
1084949763,-404086051,1803208735,144,80,1090783,18,0,2435,8.766,6.844626968,2475,0,1,25,144
1084949765,-404085878,1803209401,144,80,1091324,18,0,2445,8.802,6.816632584,2475,0,1,25,144
1084949774,-404085064,1803212034,145,78,1093503,18,0,2463,8.8668,6.766815537,2476,0,1,72,145
1084949776,-404084881,1803212590,146,79,1093966,18,0,2463,8.8668,6.766815537,2476,0,1,44,146
1084949778,-404084738,1803213151,149,79,1094422,18,0,2463,8.8668,6.766815537,2476,0,1,57,149
1084949783,-404084355,1803214505,145,77,1095530,18,0,2445,8.802,6.816632584,2475,0,1,44,145
1084949786,-404084118,1803215305,144,78,1096189,18,0,2417,8.7012,6.895600607,2475,881,1,44,144
1084949796,-404083504,1803217939,142,81,1098311,18,0,2323,8.3628,7.174630507,2473,0,1,25,142
1084949798,-404083351,1803218476,141,80,1098750,18,0,2314,8.3304,7.202535292,2474,148,1,12,141
1084949802,-404083147,1803219501,139,78,1099568,18,64,2286,8.2296,7.290755322,2483,0,1,25,139
1084949805,-404083061,1803220335,138,81,1100217,18,0,2258,8.1288,7.381163271,2483,0,1,32,138
1084949808,-404082909,1803221172,139,81,1100882,18,0,2239,8.0604,7.443799315,2483,0,1,32,139
1084949813,-404082688,1803222576,142,80,1101989,18,0,2211,7.9596,7.53806724,2484,0,1,72,142
1084949817,-404082484,1803223632,140,78,1102830,18,64,2202,7.9272,7.568876779,2484,0,1,129,140
1084949825,-404082215,1803225776,139,80,1104513,18,0,2193,7.8948,7.5999392,2485,,1,88,139
1084949835,-404081915,1803228480,141,79,1106628,18,64,2174,7.8264,7.666360012,2484,0,1,162,141
1084949836,-404081890,1803228761,141,78,1106847,18,64,2174,7.8264,7.666360012,2484,0,1,162,141
1084949840,-404081769,1803229861,138,79,1107709,18,64,2165,7.794,7.698229407,2484,0,1,129,138
1084949848,-404081751,1803231816,136,77,1109225,18,64,2146,7.7256,7.766387077,2485,0,1,72,136
1084949858,-404081764,1803234088,136,77,1110987,18,64,2062,7.4232,8.08276754,2485,0,1,72,136
1084949861,-404081753,1803234747,136,77,1111497,19,64,2034,7.3224,8.194034743,2485,0,1,72,136
1084949870,-404081811,1803237115,135,77,1113337,19,64,1969,7.0884,8.464533604,2485,0,1,88,135
1084949879,-404082036,1803239394,136,76,1115115,19,64,1959,7.0524,8.507742045,2484,0,1,72,136
1084949887,-404082404,1803241968,136,80,1117138,19,0,1978,7.1208,8.426019548,2484,0,1,32,136
1084949895,-404082947,1803244521,136,79,1119182,19,64,2165,7.794,7.698229407,2483,0,1,32,136
1084949897,-404083041,1803245139,136,78,1119666,19,0,2202,7.9272,7.568876779,2484,0,1,32,136
1084949906,-404083549,1803247889,136,79,1121855,18,64,2286,8.2296,7.290755322,2487,0,1,32,136
1084949914,-404084129,1803250435,135,79,1123902,18,0,2426,8.7336,6.870019236,2485,0,1,25,135
1084949915,-404084208,1803250740,136,79,1124149,18,0,2445,8.802,6.816632584,2485,0,1,32,136
1084949921,-404084567,1803252641,139,79,1125663,18,64,2454,8.8344,6.791632709,2485,0,1,44,139
1084949926,-404084858,1803254188,141,79,1126891,19,64,2463,8.8668,6.766815537,2487,0,1,44,141
1084949934,-404085338,1803256637,142,79,1128847,18,0,2454,8.8344,6.791632709,2486,0,1,25,142
1084949942,-404085850,1803259203,141,79,1130894,18,64,2463,8.8668,6.766815537,2485,0,1,18,141
1084949945,-404086082,1803260162,141,79,1131669,18,64,2482,8.9352,6.715014773,2483,894,1,18,141
1084949953,-404086793,1803262848,143,80,1133864,18,0,2501,9.0036,6.664001066,2483,0,1,25,143
1084949954,-404086921,1803263151,143,79,1134127,18,64,2510,9.036,6.640106242,2483,0,1,25,143
1084949958,-404087327,1803264604,143,83,1135321,18,0,2529,9.1044,6.590220113,2483,0,1,25,143
1084949960,-404087638,1803265275,143,81,1135914,18,0,2538,9.1368,6.566850538,2483,881,1,25,143
1084949962,-404087790,1803265889,143,80,1136398,18,0,2557,9.2052,6.518055012,2483,881,1,25,143
1084949965,-404088078,1803266750,144,78,1137116,18,64,2566,9.2376,6.495193557,2483,881,1,7,144
1084949973,-404088423,1803269422,145,78,1139223,18,0,2566,9.2376,6.495193557,2482,0,1,18,145
1084949980,-404089379,1803271355,145,77,1140961,18,64,2547,9.1692,6.54364612,2482,0,1,32,145
1084949987,-404090250,1803273019,143,78,1142491,18,0,2519,9.0684,6.616382162,2482,0,1,44,143
1084949996,-404091898,1803274757,140,78,1144536,18,0,2463,8.8668,6.766815537,2482,0,1,25,140
1084950003,-404093485,1803275722,136,81,1146197,18,0,2426,8.7336,6.870019236,2485,0,1,32,136
1084950006,-404094168,1803276122,135,78,1146903,18,64,2417,8.7012,6.895600607,2486,0,1,44,135
1084950007,-404094381,1803276281,135,79,1147136,18,64,2417,8.7012,6.895600607,2486,0,1,44,135
1084950014,-404096010,1803277215,138,77,1148817,18,64,2426,8.7336,6.870019236,2486,0,1,44,138
1084950016,-404096457,1803277479,138,77,1149280,18,64,2417,8.7012,6.895600607,2486,,1,44,138
1084950021,-404097537,1803277984,135,76,1150358,18,64,2398,8.6328,6.950236308,2487,0,1,32,135
1084950024,-404098229,1803278295,132,76,1151046,18,64,2379,8.5644,7.005744711,2487,0,1,25,132
1084950025,-404098456,1803278417,132,78,1151277,18,0,2370,8.532,7.032348805,2487,0,1,25,132
1084950028,-404099166,1803278777,135,78,1151991,18,64,2361,8.4996,7.059155725,2487,0,1,25,135
1084950033,-404100339,1803279678,138,80,1153287,18,0,2361,8.4996,7.059155725,2486,,1,25,138
1084950034,-404100556,1803279885,139,80,1153544,18,0,2361,8.4996,7.059155725,2486,,2,32,139
1084950038,-404101398,1803280702,142,78,1154552,18,0,2389,8.6004,6.976419701,2484,0,2,25,142
1084950045,-404102777,1803281908,142,78,1156139,18,0,2417,8.7012,6.895600607,2485,0,2,72,142
1084950049,-404103624,1803282720,141,77,1157149,18,64,2407,8.6652,6.924248719,2488,0,2,88,141
1084950053,-404104366,1803283408,139,82,1158020,18,0,2407,8.6652,6.924248719,2491,0,2,72,139
1084950062,-404105312,1803285178,141,78,1159790,18,64,2333,8.3988,7.143877697,2493,0,2,57,141
1084950065,-404105250,1803286027,140,75,1160453,18,64,2295,8.262,7.262164125,2485,0,2,32,140
1084950071,-404105747,1803287923,140,78,1162004,18,64,2221,7.9956,7.50412727,2483,894,2,32,140
1084950076,-404106684,1803289177,141,79,1163317,18,64,2258,8.1288,7.381163271,2480,0,2,18,141
1084950078,-404107180,1803289511,142,80,1163847,18,0,2286,8.2296,7.290755322,2479,0,2,18,142
1084950089,,,141,77,1166023,18,64,2351,8.4636,7.089181908,2479,,2,7,141
1084950098,-404110980,1803290164,140,78,1167878,18,0,2295,8.262,7.262164125,2477,0,2,25,140
1084950105,-404112719,1803290953,139,78,1169596,18,0,2305,8.298,7.23065799,2477,0,2,12,139
1084950113,-404114748,1803291673,139,79,1171522,18,64,2277,8.1972,7.319572537,2478,0,2,12,139
1084950119,-404116456,1803291410,138,82,1173173,18,0,2361,8.4996,7.059155725,2477,0,2,12,138
1084950121,-404116608,1803290729,138,80,1173717,18,0,2398,8.6328,6.950236308,2476,0,2,12,138
1084950123,-404117046,1803290083,138,78,1174358,18,0,2379,8.5644,7.005744711,2475,0,2,12,138
1084950126,-404117471,1803289410,137,79,1175017,18,64,2333,8.3988,7.143877697,2475,0,2,18,137
1084950129,-404117888,1803288526,138,78,1175802,18,0,2286,8.2296,7.290755322,2477,0,2,18,138
1084950132,-404118467,1803287727,141,76,1176620,18,64,2305,8.298,7.23065799,2478,0,2,12,141
1084950134,-404118844,1803287418,140,77,1177040,18,64,2342,8.4312,7.116424708,2478,894,2,12,140
1084950136,-404119331,1803287207,141,77,1177533,18,64,2323,8.3628,7.174630507,2478,894,2,25,141
1084950139,-404120091,1803287065,141,79,1178254,18,64,2305,8.298,7.23065799,2477,894,2,25,141
1084950142,-404120681,1803286733,141,78,1178863,18,64,2333,8.3988,7.143877697,2477,894,2,25,141
1084950144,-404121235,1803286582,141,78,1179390,18,64,2286,8.2296,7.290755322,2477,894,2,25,141
1084950151,-404122970,1803285560,141,78,1181181,18,64,2323,8.3628,7.174630507,2477,894,2,25,141
1084950157,-404124039,1803284256,142,78,1182599,18,64,2342,8.4312,7.116424708,2477,,2,32,142
1084950163,-404125143,1803282911,139,79,1183996,18,64,2333,8.3988,7.143877697,2479,0,2,32,139
1084950170,-404126546,1803281397,141,79,1185750,18,64,2314,8.3304,7.202535292,2480,881,2,72,141
1084950178,-404128713,1803280487,143,82,1187902,18,0,2333,8.3988,7.143877697,2479,894,2,88,143
1084950185,-404130328,1803280774,143,79,1189428,18,0,2305,8.298,7.23065799,2478,0,2,108,143
1084950186,-404130518,1803280915,144,79,1189626,18,0,2295,8.262,7.262164125,2478,0,2,72,144
1084950189,-404130555,1803281574,144,79,1190143,18,0,2267,8.1612,7.351860021,2478,0,2,129,144
1084950196,-404130918,1803283443,146,78,1191679,18,64,2249,8.0964,7.410701052,2480,0,2,108,146
1084950204,-404131895,1803285395,145,77,1193444,17,64,2211,7.9596,7.53806724,2483,881,2,108,145
1084950213,-404132931,1803287877,146,80,1195613,18,0,2193,7.8948,7.5999392,2482,0,2,57,146
1084950214,-404132881,1803288156,147,81,1195831,17,0,2193,7.8948,7.5999392,2482,0,2,72,147
1084950219,-404132039,1803289018,147,79,1196899,17,64,2221,7.9956,7.50412727,2481,0,2,72,147
1084950224,-404130766,1803289370,144,79,1198121,17,0,2239,8.0604,7.443799315,2481,0,2,88,144
1084950227,-404130197,1803289744,143,77,1198719,17,64,2230,8.028,7.473841555,2481,894,2,72,143
1084950234,-404128774,1803290546,142,75,1200189,17,64,2221,7.9956,7.50412727,2482,894,2,72,142
1084950242,-404127135,1803291903,141,78,1202045,18,0,2211,7.9596,7.53806724,2482,0,2,88,141
1084950247,-404125852,1803292214,137,78,1203213,17,0,2221,7.9956,7.50412727,2480,0,2,57,137
1084950248,-404125618,1803292254,139,77,1203425,17,64,2211,7.9596,7.53806724,2480,0,2,72,139
1084950249,-404125434,1803292316,138,76,1203602,17,64,2193,7.8948,7.5999392,2480,0,2,88,138
1084950253,-404124962,1803292939,139,76,1204254,17,64,2165,7.794,7.698229407,2481,0,2,108,139
1084950256,-404124694,1803293225,140,76,1204600,17,64,2155,7.758,7.733952049,2481,0,2,108,140
1084950257,-404124610,1803293403,140,77,1204758,18,64,2146,7.7256,7.766387077,2482,0,2,108,140
1084950269,,,138,77,1206784,18,64,2165,7.794,7.698229407,2479,0,2,129,138
1084950271,-404120832,1803295324,138,77,1208572,18,64,2165,7.794,7.698229407,2480,0,2,129,138
1084950274,-404119797,1803295793,138,79,1209590,18,64,2155,7.758,7.733952049,2480,,2,129,138
1084950282,-404118311,1803297516,139,79,1211470,18,64,2585,9.306,6.447453256,2480,0,2,147,139
1084950290,-404116801,1803299141,142,81,1213379,17,0,2538,9.1368,6.566850538,2479,0,2,88,142
1084950295,-404115888,1803300130,143,80,1214524,17,0,2529,9.1044,6.590220113,2478,0,2,88,143
1084950296,-404115680,1803300222,143,79,1214727,18,64,2529,9.1044,6.590220113,2478,0,2,88,143
1084950297,-404115487,1803300203,143,79,1214906,18,64,2519,9.0684,6.616382162,2478,0,2,88,143
1084950301,-404114474,1803300190,143,78,1215848,17,0,2389,8.6004,6.976419701,2476,0,2,88,143
1084950307,-404112645,1803300745,143,79,1217605,18,64,2398,8.6328,6.950236308,2475,0,2,88,143
